CRN,SUBJ,CRSE,TITLE,DAYS,START TIME,END TIME,BLDG,ROOM,INSTRUCTOR,START DATE,END DATE,WEEKS,SEATS LEFT,STATUS
62485,CHEM,152L,INTRO TO GENERAL CHEM LAB,W,2:30 PM,5:40 PM,MIRA,S5200,"CORRIGAN STEFFEY, A",01/29/2018,05/26/2018,16,7,PAST ADD DATE
61859,CHEM,152L,INTRO TO GENERAL CHEM LAB,TH,2:30 PM,5:40 PM,MIRA,S5200,STAFF,01/29/2018,05/26/2018,16,24,CANCELLED
84782,CHEM,152L,INTRO TO GENERAL CHEM LAB,M,6:35 PM,9:45 PM,MIRA,S5200,"LAPERA, S",01/29/2018,05/26/2018,16,3,PAST ADD DATE
81030,CHEM,152L,INTRO TO GENERAL CHEM LAB,T,6:35 PM,9:45 PM,MIRA,S5200,"MCMAHON, S",01/29/2018,05/26/2018,16,4,PAST ADD DATE
84798,CHEM,152L,INTRO TO GENERAL CHEM LAB,W,6:35 PM,9:45 PM,MIRA,S5200,"LAPERA, S",01/29/2018,05/26/2018,16,0,PAST ADD DATE
95220,CHEM,152L,INTRO TO GENERAL CHEM LAB,TH,6:35 PM,9:45 PM,MIRA,S5200,"MCMAHON, S",01/29/2018,05/26/2018,16,9,PAST ADD DATE
49012,CHEM,200,GENERAL CHEMISTRY I LECTURE,MW,9:35 AM,11:00 AM,MIRA,S6107,"SMITH, G",01/29/2018,05/26/2018,16,4,PAST ADD DATE
69198,CHEM,200,GENERAL CHEMISTRY I LECTURE,TTH,9:35 AM,11:00 AM,MIRA,S5204,"FARAH, L",01/29/2018,05/26/2018,16,3,PAST ADD DATE
57236,CHEM,200,GENERAL CHEMISTRY I LECTURE,MW,11:10 AM,12:35 PM,MIRA,S5204,"PICKHAM, K",01/29/2018,05/26/2018,16,6,PAST ADD DATE
2405,CHEM,200,GENERAL CHEMISTRY I LECTURE,TTH,11:10 AM,12:35 PM,MIRA,S6107,"SINKASET, N",01/29/2018,05/26/2018,16,10,PAST ADD DATE
92985,CHEM,200,GENERAL CHEMISTRY I LECTURE,TTH,5:00 PM,6:25 PM,MIRA,S5208,"DESMARAIS, S",01/29/2018,05/26/2018,16,4,PAST ADD DATE
49029,CHEM,200L,GENERAL CHEMISTRY I LABORATORY,MW,7:50 AM,11:00 AM,MIRA,S5202,"HOFLER, A",01/29/2018,05/26/2018,16,2,PAST ADD DATE
56988,CHEM,200L,GENERAL CHEMISTRY I LABORATORY,MW,7:50 AM,11:00 AM,MIRA,S5209,"PICKHAM, K",01/29/2018,05/26/2018,16,3,PAST ADD DATE
57247,CHEM,200L,GENERAL CHEMISTRY I LABORATORY,MW,11:10 AM,2:20 PM,MIRA,S5209,"SMITH, G",01/29/2018,05/26/2018,16,2,PAST ADD DATE
57254,CHEM,200L,GENERAL CHEMISTRY I LABORATORY,MW,11:10 AM,2:20 PM,MIRA,S5202,"CONTRERAS, C",01/29/2018,05/26/2018,16,3,PAST ADD DATE
2418,CHEM,200L,GENERAL CHEMISTRY I LABORATORY,TTH,11:10 AM,2:20 PM,MIRA,S5202,"FARAH, L",01/29/2018,05/26/2018,16,2,PAST ADD DATE
69218,CHEM,200L,GENERAL CHEMISTRY I LABORATORY,TTH,11:10 AM,2:20 PM,MIRA,S5209,"GHIMIRE, S",01/29/2018,05/26/2018,16,1,PAST ADD DATE
62284,CHEM,200L,GENERAL CHEMISTRY I LABORATORY,TTH,2:30 PM,5:40 PM,MIRA,S5202,"WILLIFORD, A",01/29/2018,05/26/2018,16,9,PAST ADD DATE
77513,CHEM,200L,GENERAL CHEMISTRY I LABORATORY,TTH,2:30 PM,5:40 PM,MIRA,S5209,"HIXSON, C",01/29/2018,05/26/2018,16,0,PAST ADD DATE
57220,CHEM,200L,GENERAL CHEMISTRY I LABORATORY,TTH,6:35 PM,9:45 PM,MIRA,S5202,"CLEMESHA, R",01/29/2018,05/26/2018,16,1,PAST ADD DATE
92992,CHEM,200L,GENERAL CHEMISTRY I LABORATORY,TTH,6:35 PM,9:45 PM,MIRA,S5209,"DESMARAIS, S",01/29/2018,05/26/2018,16,0,PAST ADD DATE
36018,CHEM,200L,HONORS: GENERAL CHEM I LAB,MW,11:10 AM,2:20 PM,MIRA,S5202,"CONTRERAS, C",01/29/2018,05/26/2018,16,0,PAST ADD DATE
36019,CHEM,200L,HONORS: GENERAL CHEM I LAB,TTH,2:30 PM,5:40 PM,MIRA,S5202,"WILLIFORD, A",01/29/2018,05/26/2018,16,0,PAST ADD DATE
69220,CHEM,201,GENERAL CHEMISTRY II LECTURE,MW,11:10 AM,12:35 PM,MIRA,S5205,"SINKASET, N",01/29/2018,05/26/2018,16,0,PAST ADD DATE
69179,CHEM,201,GENERAL CHEMISTRY II LECTURE,TTH,12:55 PM,2:20 PM,MIRA,S5208,"GARCES, F",01/29/2018,05/26/2018,16,11,PAST ADD DATE
77524,CHEM,201,GENERAL CHEMISTRY II LECTURE,TTH,5:00 PM,6:25 PM,MIRA,S5108,"NANTHAKUMAR, A",01/29/2018,05/26/2018,16,0,PAST ADD DATE
36020,CHEM,201,HONORS: GENERAL CHEM II LECT,TTH,12:55 PM,2:20 PM,MIRA,S5208,"GARCES, F",01/29/2018,05/26/2018,16,0,PAST ADD DATE
2454,CHEM,201L,GENERAL CHEMISTRY II LAB,MW,7:50 AM,11:00 AM,MIRA,S6203,"CHATFIELD, P",01/29/2018,05/26/2018,16,0,PAST ADD DATE
57125,CHEM,201L,GENERAL CHEMISTRY II LAB,MW,7:50 AM,11:00 AM,MIRA,S6201,"HUBERT, E",01/29/2018,05/26/2018,16,0,PAST ADD DATE
2447,CHEM,201L,GENERAL CHEMISTRY II LAB,TTH,3:00 PM,6:10 PM,MIRA,S6201,"CHIANG, K",01/29/2018,05/26/2018,16,0,PAST ADD DATE
4316,CHEM,201L,GENERAL CHEMISTRY II LAB,TTH,3:00 PM,6:10 PM,MIRA,S6203,"GARCES, F",01/29/2018,05/26/2018,16,4,PAST ADD DATE
57144,CHEM,201L,GENERAL CHEMISTRY II LAB,TTH,6:35 PM,9:45 PM,MIRA,S6203,"CARTER, S",01/29/2018,05/26/2018,16,0,PAST ADD DATE
77531,CHEM,201L,GENERAL CHEMISTRY II LAB,TTH,6:35 PM,9:45 PM,MIRA,S6201,"NANTHAKUMAR, A",01/29/2018,05/26/2018,16,0,PAST ADD DATE
36021,CHEM,201L,HONORS: GENERAL CHEM II LAB,TTH,3:00 PM,6:10 PM,MIRA,S6203,"GARCES, F",01/29/2018,05/26/2018,16,0,PAST ADD DATE
2528,CHEM,231,ORGANIC CHEMISTRY I - LECTURE,MW,9:35 AM,11:00 AM,MIRA,S5204,"FRYSZMAN, O",01/29/2018,05/26/2018,16,0,PAST ADD DATE
57218,CHEM,231,ORGANIC CHEMISTRY I - LECTURE,TTH,9:35 AM,11:00 AM,MIRA,S5206,"GILLEY, C",01/29/2018,05/26/2018,16,0,PAST ADD DATE
2549,CHEM,231,ORGANIC CHEMISTRY I - LECTURE,TTH,11:10 AM,12:35 PM,MIRA,S5203,"FRYSZMAN, O",01/29/2018,05/26/2018,16,0,PAST ADD DATE
2555,CHEM,231,ORGANIC CHEMISTRY I - LECTURE,MW,12:55 PM,2:20 PM,MIRA,S5204,"SELCHAU, V",01/29/2018,05/26/2018,16,0,PAST ADD DATE
2576,CHEM,231,ORGANIC CHEMISTRY I - LECTURE,MW,5:00 PM,6:25 PM,MIRA,S5206,STAFF,01/29/2018,05/26/2018,16,10,CANCELLED
96397,CHEM,231,ORGANIC CHEMISTRY I - LECTURE,MW,5:00 PM,6:25 PM,MIRA,S5207,"CHANG, S",01/29/2018,05/26/2018,16,0,PAST ADD DATE
40098,CHEM,231,ORGANIC CHEMISTRY I - LECTURE,TTH,5:00 PM,6:25 PM,MIRA,S5203,"JOSHI, H",01/29/2018,05/26/2018,16,5,PAST ADD DATE
95236,CHEM,231L,ORGANIC CHEMISTRY I LABORATORY,TTH,7:50 AM,11:00 AM,MIRA,S6201,"FRYSZMAN, O",01/29/2018,05/26/2018,16,0,PAST ADD DATE
2593,CHEM,231L,ORGANIC CHEMISTRY I LABORATORY,F,8:00 AM,3:00 PM,MIRA,S6201,"LOOMIS, P",01/29/2018,05/26/2018,16,4,PAST ADD DATE
2532,CHEM,231L,ORGANIC CHEMISTRY I LABORATORY,MW,11:10 AM,2:20 PM,MIRA,S6201,"FRYSZMAN, O",01/29/2018,05/26/2018,16,0,PAST ADD DATE
30347,CHEM,231L,ORGANIC CHEMISTRY I LABORATORY,TTH,11:10 AM,2:20 PM,MIRA,S6201,"GILLEY, C",01/29/2018,05/26/2018,16,0,PAST ADD DATE
2561,CHEM,231L,ORGANIC CHEMISTRY I LABORATORY,MW,3:00 PM,6:10 PM,MIRA,S6201,"SELCHAU, V",01/29/2018,05/26/2018,16,2,PAST ADD DATE
96401,CHEM,231L,ORGANIC CHEMISTRY I LABORATORY,MW,6:35 PM,9:45 PM,MIRA,S6201,"CHANG, S",01/29/2018,05/26/2018,16,1,PAST ADD DATE
9156,CHEM,233,ORGANIC CHEMISTRY II-LECTURE,TTH,9:35 AM,11:00 AM,MIRA,S5203,"BULLER, M",01/29/2018,05/26/2018,16,0,PAST ADD DATE
96791,CHEM,233,ORGANIC CHEMISTRY II-LECTURE,MW,12:55 PM,2:20 PM,MIRA,S5206,"GILLEY, C",01/29/2018,05/26/2018,16,3,PAST ADD DATE
69263,CHEM,233,ORGANIC CHEMISTRY II-LECTURE,MW,5:00 PM,6:25 PM,MIRA,S5204,"PALANKI, M",01/29/2018,05/26/2018,16,0,PAST ADD DATE
9167,CHEM,233L,ORGANIC CHEM II LABORATORY,TTH,11:10 AM,2:20 PM,MIRA,S6203,"BULLER, M",01/29/2018,05/26/2018,16,1,PAST ADD DATE
96809,CHEM,233L,ORGANIC CHEM II LABORATORY,MW,3:00 PM,6:10 PM,MIRA,S6203,"GILLEY, C",01/29/2018,05/26/2018,16,1,PAST ADD DATE
69272,CHEM,233L,ORGANIC CHEM II LABORATORY,MW,6:35 PM,9:45 PM,MIRA,S6203,"PALANKI, M",01/29/2018,05/26/2018,16,0,PAST ADD DATE
81443,CHEM,277D,SERVICE LEARNING-ON CAMPUS,TBA,0:00,0:00,MIRA,S5202,"SINKASET, N",02/12/2018,05/26/2018,14,1,PAST ADD DATE
30012,CHIL,101,HUMAN GROWTH & DEVELOPMENT,TBA,0:00,0:00,MIRA,WEB,"JEAN, D",04/02/2018,05/26/2018,8,13,PAST ADD DATE
30015,CHIL,101,HUMAN GROWTH & DEVELOPMENT,TBA,0:00,0:00,MIRA,WEB,"JEAN, D",01/29/2018,03/24/2018,8,19,PAST ADD DATE
61156,CHIL,101,HUMAN GROWTH & DEVELOPMENT,TBA,0:00,0:00,MIRA,WEB,"WILSON, G",01/29/2018,05/26/2018,16,22,PAST ADD DATE
64326,CHIL,101,HUMAN GROWTH & DEVELOPMENT,TBA,0:00,0:00,MIRA,WEB,STAFF,01/29/2018,05/26/2018,16,45,CANCELLED
4584,CHIL,101,HUMAN GROWTH & DEVELOPMENT,S,9:35 AM,12:55 PM,MIRA,F212,STAFF,01/29/2018,05/26/2018,16,35,CANCELLED
4584,CHIL,101,HUMAN GROWTH & DEVELOPMENT,TBA,0:00,0:00,MIRA,WEB,,01/29/2018,05/26/2018,16,35,CANCELLED
84949,CHIL,101,HUMAN GROWTH & DEVELOPMENT,F,9:35 AM,11:45 AM,MIRA,F209,"MESCHOULAM, S",01/29/2018,05/26/2018,16,24,PAST ADD DATE
84949,CHIL,101,HUMAN GROWTH & DEVELOPMENT,TBA,0:00,0:00,MIRA,WEB,,01/29/2018,05/26/2018,16,24,PAST ADD DATE
70362,CHIL,101,HUMAN GROWTH & DEVELOPMENT,TTH,11:10 AM,12:35 PM,MIRA,M103,"RUBIC, W",01/29/2018,05/26/2018,16,8,PAST ADD DATE
92045,CHIL,101,HUMAN GROWTH & DEVELOPMENT,TTH,6:35 PM,8:00 PM,MIRA,F212,STAFF,01/29/2018,05/26/2018,16,35,CANCELLED
92059,CHIL,101,HUMAN GROWTH & DEVELOPMENT,TTH,6:35 PM,9:45 PM,MIRA,F212,STAFF,04/02/2018,05/26/2018,8,35,CANCELLED
30019,CHIL,103,LIFESPAN DEVELOPMENT,TBA,0:00,0:00,MIRA,WEB,"LEWIS, D",04/02/2018,05/26/2018,8,6,PAST ADD DATE
35106,CHIL,103,LIFESPAN DEVELOPMENT,TBA,0:00,0:00,MIRA,WEB,"ANDREWS, J",01/29/2018,03/24/2018,8,7,PAST ADD DATE
49190,CHIL,103,LIFESPAN DEVELOPMENT,TBA,0:00,0:00,MIRA,WEB,"LEWIS, D",01/29/2018,03/24/2018,8,17,PAST ADD DATE
30016,CHIL,111,CURRICULUM: MUSIC/MOTOR SKILLS,M,6:35 PM,9:45 PM,MIRA,S5104,"MONAGHAN, P",01/29/2018,05/26/2018,16,0,PAST ADD DATE
4634,CHIL,111,CURRICULUM: MUSIC/MOTOR SKILLS,TTH,6:35 PM,9:45 PM,MIRA,S5107,"PEARSON, L",04/02/2018,05/26/2018,8,9,PAST ADD DATE
89663,CHIL,121,CREATIVE ART,W,10:35 AM,1:45 PM,MIRA,S6110,"LOMBARDO, D",01/29/2018,05/26/2018,16,10,PAST ADD DATE
4626,CHIL,121,CREATIVE ART,TTH,6:35 PM,9:45 PM,MIRA,F212,"BLOMBERG, C",01/29/2018,03/24/2018,8,6,PAST ADD DATE
58353,CHIL,121,CREATIVE ART,W,6:35 PM,9:45 PM,MIRA,F212,"ELIAS, P",01/29/2018,05/26/2018,16,5,PAST ADD DATE
45822,CHIL,131,CURRICULUM: LANGUAGE/SCIENCE,W,10:35 AM,1:45 PM,MIRA,F209,"RUBIC, W",01/29/2018,05/26/2018,16,8,PAST ADD DATE
45835,CHIL,131,CURRICULUM: LANGUAGE/SCIENCE,W,6:35 PM,9:45 PM,MIRA,M110,"RUBIC, W",01/29/2018,05/26/2018,16,12,PAST ADD DATE
7564,CHIL,141,"THE CHILD, FAMILY & COMMUNITY",TBA,0:00,0:00,MIRA,WEB,"FERGUSON, S",01/29/2018,03/24/2018,8,26,PAST ADD DATE
57406,CHIL,141,"THE CHILD, FAMILY & COMMUNITY",TBA,0:00,0:00,MIRA,WEB,"RUBIC, W",04/02/2018,05/26/2018,8,6,PAST ADD DATE
93180,CHIL,141,"THE CHILD, FAMILY & COMMUNITY",TTH,9:35 AM,11:00 AM,MIRA,M103,"RUBIC, W",01/29/2018,05/26/2018,16,17,PAST ADD DATE
5153,CHIL,141,"THE CHILD, FAMILY & COMMUNITY",M,6:35 PM,8:15 PM,MIRA,F209,STAFF,01/29/2018,05/26/2018,16,35,CANCELLED
5153,CHIL,141,"THE CHILD, FAMILY & COMMUNITY",TBA,0:00,0:00,MIRA,WEB,,01/29/2018,05/26/2018,16,35,CANCELLED
92343,CHIL,141,"THE CHILD, FAMILY & COMMUNITY",T,6:35 PM,9:45 PM,MIRA,F209,"ELIAS, P",01/29/2018,05/26/2018,16,18,PAST ADD DATE
30017,CHIL,151,PROGRAM PLANNING,F,9:35 AM,12:45 PM,MIRA,F212,"HUNTER, P",01/29/2018,05/26/2018,16,3,PAST ADD DATE
59404,CHIL,151,PROGRAM PLANNING,T,6:35 PM,9:45 PM,MIRA,S5108,STAFF,01/29/2018,05/26/2018,16,35,CANCELLED
30004,CHIL,151,PROGRAM PLANNING,W,6:35 PM,9:45 PM,MIRA,S5107,"PEARSON, L",01/29/2018,05/26/2018,16,12,PAST ADD DATE
92225,CHIL,160,OBSER & UNDERSTANDING CHILDREN,TBA,0:00,0:00,MIRA,F200,"DIMARZO, D",01/29/2018,05/26/2018,16,0,PAST ADD DATE
92225,CHIL,160,OBSER & UNDERSTANDING CHILDREN,T,9:35 AM,10:25 AM,MIRA,F209,,01/29/2018,05/26/2018,16,0,PAST ADD DATE
89654,CHIL,161,OBSER/ISSUES IN CHILD DEVEL,TBA,0:00,0:00,MIRA,F200,"HUNTER, P",01/29/2018,05/26/2018,16,14,PAST ADD DATE
89654,CHIL,161,OBSER/ISSUES IN CHILD DEVEL,W,9:35 AM,10:25 AM,MIRA,F212,,01/29/2018,05/26/2018,16,14,PAST ADD DATE
4617,CHIL,162,OBSERVING/GUIDING CHILD BEHAV,TBA,0:00,0:00,MIRA,WEB,"EINOLANDER, K",04/02/2018,05/26/2018,8,6,PAST ADD DATE
4602,CHIL,165,CHILDREN WITH SPECIAL NEEDS,TBA,0:00,0:00,MIRA,WEB,"MAILLET, K",01/29/2018,03/24/2018,8,0,PAST ADD DATE
30987,CHIL,165,CHILDREN WITH SPECIAL NEEDS,TBA,0:00,0:00,MIRA,WEB,"MAILLET, K",01/29/2018,03/24/2018,8,14,PAST ADD DATE
87025,CHIL,166,SPECIAL NEEDS CURRICULUM,W,6:35 PM,9:45 PM,MIRA,S5108,STAFF,01/29/2018,05/26/2018,16,35,CANCELLED
35082,CHIL,166,SPECIAL NEEDS CURRICULUM,TH,6:35 PM,9:45 PM,MIRA,F212,"ANDREWS, J",01/29/2018,05/26/2018,16,24,PAST ADD DATE
84880,CHIL,175,INFANT-TODDLER GROWTH & DEV.,MW,6:35 PM,9:45 PM,MIRA,S5108,"EINOLANDER, K",01/29/2018,03/24/2018,8,6,PAST ADD DATE
6513,CHIL,176,PRIN OF INFANT/TODDLER CAREGIV,MW,6:35 PM,9:45 PM,MIRA,S5108,STAFF,04/02/2018,05/26/2018,8,35,CANCELLED
46449,CHIL,180,"NUTRITION, HEALTH/SAFETY/CHILD",TTH,8:00 AM,9:25 AM,MIRA,F212,"LEWIS, D",01/29/2018,05/26/2018,16,11,PAST ADD DATE
94296,CHIL,180,"NUTRITION, HEALTH/SAFETY/CHILD",TH,6:35 PM,9:45 PM,MIRA,F209,"ELIAS, P",01/29/2018,05/26/2018,16,12,PAST ADD DATE
30018,CHIL,188,VIOLENCE CHILD/FAMILY,TBA,0:00,0:00,MIRA,WEB,"ANDREWS, J",04/02/2018,05/26/2018,8,3,PAST ADD DATE
58612,CHIL,188,VIOLENCE CHILD/FAMILY,TBA,0:00,0:00,MIRA,WEB,"MAILLET, K",01/29/2018,03/24/2018,8,21,PAST ADD DATE
70377,CHIL,188,VIOLENCE CHILD/FAMILY,TBA,0:00,0:00,MIRA,WEB,"WILSON, G",01/29/2018,05/26/2018,16,21,PAST ADD DATE
30021,CHIL,188,VIOLENCE CHILD/FAMILY,M,9:35 AM,11:15 AM,MIRA,F209,STAFF,04/02/2018,05/26/2018,8,35,CANCELLED
30021,CHIL,188,VIOLENCE CHILD/FAMILY,TBA,0:00,0:00,MIRA,WEB,,04/02/2018,05/26/2018,8,35,CANCELLED
10923,CHIL,202,ADMIN OF EARLY CHILDHOOD PROGM,TBA,0:00,0:00,MIRA,WEB,"DIMARZO, D",02/26/2018,05/26/2018,12,23,PAST ADD DATE
70345,CHIL,202,ADMIN OF EARLY CHILDHOOD PROGM,TBA,0:00,0:00,MIRA,WEB,"DIMARZO, D",01/29/2018,04/28/2018,12,10,PAST ADD DATE
30005,CHIL,270,WORK EXPERIENCE,TBA,0:00,0:00,MIRA,CLSRM,"MESCHOULAM, S",02/20/2018,05/19/2018,12,3,PAST ADD DATE
30020,CHIL,270,WORK EXPERIENCE,TBA,0:00,0:00,MIRA,CLSRM,"PEARSON, L",01/29/2018,05/26/2018,16,12,PAST ADD DATE
59410,CHIL,270,WORK EXPERIENCE,TBA,0:00,0:00,MIRA,CLSRM,"DIMARZO, D",01/29/2018,05/26/2018,16,4,PAST ADD DATE
93039,CHIL,291,CHILD DEV LAB PRACTICUM,TBA,0:00,0:00,MIRA,F200,"DIMARZO, D",01/29/2018,05/26/2018,16,9,PAST ADD DATE
51992,CHIL,291A,CHILD DEVEL CENTER PRACTICUM,TBA,0:00,0:00,MIRA,F200,"DIMARZO, D",01/29/2018,05/26/2018,16,6,PAST ADD DATE
52004,CHIL,291B,CHILD DEVEL CENTER PRACTICUM,TBA,0:00,0:00,MIRA,F200,"DIMARZO, D",01/29/2018,05/26/2018,16,4,PAST ADD DATE
57951,CHIL,291C,CHILD DEVEL CENTER PRACTICUM,TBA,0:00,0:00,MIRA,F200,"DIMARZO, D",01/29/2018,05/26/2018,16,4,PAST ADD DATE
57965,CHIL,291D,CHILD DEVEL CENTER PRACTICUM,TBA,0:00,0:00,MIRA,F200,"DIMARZO, D",01/29/2018,05/26/2018,16,3,PAST ADD DATE
40322,CISC,181,PRINCIPLES OF INFO SYSTEMS,TBA,0:00,0:00,MIRA,WEB,"COUTURE, J",02/26/2018,05/26/2018,12,25,PAST ADD DATE
86336,CISC,181,PRINCIPLES OF INFO SYSTEMS,TBA,0:00,0:00,MIRA,WEB,"COUTURE, J",01/29/2018,05/26/2018,16,10,PAST ADD DATE
86347,CISC,181,PRINCIPLES OF INFO SYSTEMS,TBA,0:00,0:00,MIRA,WEB,"COUTURE, J",01/29/2018,05/26/2018,16,15,PAST ADD DATE
86305,CISC,181,PRINCIPLES OF INFO SYSTEMS,TTH,9:35 AM,11:00 AM,MIRA,M102,"STILLER-SHULMAN, A",01/29/2018,05/26/2018,16,9,PAST ADD DATE
86305,CISC,181,PRINCIPLES OF INFO SYSTEMS,TBA,0:00,0:00,MIRA,WEB,,01/29/2018,05/26/2018,16,9,PAST ADD DATE
86318,CISC,181,PRINCIPLES OF INFO SYSTEMS,F,9:35 AM,12:45 PM,MIRA,M102,"HAMIDY, W",01/29/2018,05/26/2018,16,4,PAST ADD DATE
86318,CISC,181,PRINCIPLES OF INFO SYSTEMS,TBA,0:00,0:00,MIRA,WEB,,01/29/2018,05/26/2018,16,4,PAST ADD DATE
70073,CISC,181,PRINCIPLES OF INFO SYSTEMS,MW,6:35 PM,9:40 PM,MIRA,M102,"COUTURE, J",01/29/2018,05/26/2018,16,16,PAST ADD DATE
69951,CISC,190,JAVA PROGRAMMING,TBA,0:00,0:00,MIRA,WEB,"GARIBAY, J",01/29/2018,05/26/2018,16,10,PAST ADD DATE
36062,CISC,190,JAVA PROGRAMMING,MW,9:35 AM,12:40 PM,MIRA,M102,"STILLER-SHULMAN, A",01/29/2018,05/26/2018,16,4,PAST ADD DATE
7211,CISC,192,C/C++ PROGRAMMING,TBA,0:00,0:00,MIRA,WEB,"AL AJRAWI JR, S",01/29/2018,05/26/2018,16,9,PAST ADD DATE
4395,CISC,192,C/C++ PROGRAMMING,TTH,12:45 PM,2:10 PM,MIRA,M102,"BRUNJES, M",01/29/2018,05/26/2018,16,16,PAST ADD DATE
4395,CISC,192,C/C++ PROGRAMMING,TBA,0:00,0:00,MIRA,WEB,,01/29/2018,05/26/2018,16,16,PAST ADD DATE
87098,CISC,192,C/C++ PROGRAMMING,T,6:35 PM,9:45 PM,MIRA,M102,"STILLER-SHULMAN, A",01/29/2018,05/26/2018,16,19,PAST ADD DATE
87098,CISC,192,C/C++ PROGRAMMING,TBA,0:00,0:00,MIRA,WEB,,01/29/2018,05/26/2018,16,19,PAST ADD DATE
36025,COMS,103,HONORS: ORAL COMMUNICATION,MW,9:35 AM,11:00 AM,MIRA,H209,"MARTIN, P",01/29/2018,05/26/2018,16,0,PAST ADD DATE
36026,COMS,103,HONORS: ORAL COMMUNICATION,TTH,9:35 AM,11:00 AM,MIRA,H209,"MARTIN, P",01/29/2018,05/26/2018,16,0,PAST ADD DATE
36024,COMS,103,HONORS: ORAL COMMUNICATION,MW,11:10 AM,12:35 PM,MIRA,H209,"MARTIN, P",01/29/2018,05/26/2018,16,0,PAST ADD DATE
36028,COMS,103,HONORS: ORAL COMMUNICATION,W,1:15 PM,4:25 PM,MIRA,H209,"BREWSTER, L",01/29/2018,05/26/2018,16,1,PAST ADD DATE
36027,COMS,103,HONORS: ORAL COMMUNICATION,TTH,2:30 PM,3:55 PM,MIRA,H209,"BREWSTER, L",01/29/2018,05/26/2018,16,0,PAST ADD DATE
46071,COMS,103,ORAL COMMUNICATION,MW,8:00 AM,9:25 AM,MIRA,H209,"NOFEL, B",01/29/2018,05/26/2018,16,7,PAST ADD DATE
46060,COMS,103,ORAL COMMUNICATION,TTH,8:00 AM,9:25 AM,MIRA,H209,"LAW II, M",01/29/2018,05/26/2018,16,1,PAST ADD DATE
68615,COMS,103,ORAL COMMUNICATION,F,9:00 AM,12:10 PM,MIRA,H209,"ALFORD, C",01/29/2018,05/26/2018,16,15,PAST ADD DATE
46037,COMS,103,ORAL COMMUNICATION,MW,9:35 AM,11:00 AM,MIRA,H209,"MARTIN, P",01/29/2018,05/26/2018,16,8,PAST ADD DATE
46009,COMS,103,ORAL COMMUNICATION,TTH,9:35 AM,11:00 AM,MIRA,H209,"MARTIN, P",01/29/2018,05/26/2018,16,5,PAST ADD DATE
7958,COMS,103,ORAL COMMUNICATION,S,9:35 AM,1:35 PM,MIRA,H209,"TAYLOR, A",02/20/2018,05/19/2018,12,6,PAST ADD DATE
46014,COMS,103,ORAL COMMUNICATION,MW,11:10 AM,12:35 PM,MIRA,H209,"MARTIN, P",01/29/2018,05/26/2018,16,8,PAST ADD DATE
46563,COMS,103,ORAL COMMUNICATION,TTH,11:10 AM,12:35 PM,MIRA,H209,"GURMILAN, H",01/29/2018,05/26/2018,16,4,PAST ADD DATE
72495,COMS,103,ORAL COMMUNICATION,MW,12:45 PM,2:10 PM,MIRA,H201,"SANER, J",01/29/2018,05/26/2018,16,9,PAST ADD DATE
46023,COMS,103,ORAL COMMUNICATION,TTH,12:45 PM,2:10 PM,MIRA,H209,"WILSON, W",01/29/2018,05/26/2018,16,7,PAST ADD DATE
45777,COMS,103,ORAL COMMUNICATION,M,1:15 PM,4:25 PM,MIRA,H209,"MATA, A",01/29/2018,05/26/2018,16,10,PAST ADD DATE
46058,COMS,103,ORAL COMMUNICATION,W,1:15 PM,4:25 PM,MIRA,H209,"BREWSTER, L",01/29/2018,05/26/2018,16,27,PAST ADD DATE
68621,COMS,103,ORAL COMMUNICATION,TTH,2:30 PM,3:55 PM,MIRA,H209,"BREWSTER, L",01/29/2018,05/26/2018,16,12,PAST ADD DATE
46046,COMS,103,ORAL COMMUNICATION,MW,5:00 PM,6:25 PM,MIRA,H209,"MATA, A",01/29/2018,05/26/2018,16,4,PAST ADD DATE
45936,COMS,103,ORAL COMMUNICATION,TTH,5:00 PM,8:10 PM,MCASM,5305,"WILSON, W",01/29/2018,03/24/2018,8,7,PAST ADD DATE
51564,COMS,103,ORAL COMMUNICATION,TTH,5:00 PM,6:25 PM,MIRA,H209,"MATA, A",01/29/2018,05/26/2018,16,8,PAST ADD DATE
84490,COMS,103,ORAL COMMUNICATION,M,6:35 PM,9:45 PM,MIRA,H209,"BERRY, J",01/29/2018,05/26/2018,16,17,PAST ADD DATE
45790,COMS,103,ORAL COMMUNICATION,T,6:35 PM,9:45 PM,MIRA,H209,"MATA, A",01/29/2018,05/26/2018,16,16,PAST ADD DATE
45786,COMS,103,ORAL COMMUNICATION,W,6:35 PM,9:45 PM,MIRA,H209,"BERRY, J",01/29/2018,05/26/2018,16,12,PAST ADD DATE
72694,COMS,103,ORAL COMMUNICATION,TH,6:35 PM,9:45 PM,MIRA,H209,"BENSON JR, J",01/29/2018,05/26/2018,16,32,CANCELLED
36023,COMS,135,HONORS: INTPRNSL COMMUNICATION,TTH,12:45 PM,2:10 PM,MIRA,H201,"BREWSTER, L",01/29/2018,05/26/2018,16,0,PAST ADD DATE
36022,COMS,135,HONORS: INTRPSNL COMMUNICATION,TTH,11:10 AM,12:35 PM,MIRA,H201,"BREWSTER, L",01/29/2018,05/26/2018,16,1,PAST ADD DATE
51570,COMS,135,INTERPERSONAL COMMUNICATION,MW,9:35 AM,11:00 AM,MIRA,H201,"BUSH, B",01/29/2018,05/26/2018,16,1,PAST ADD DATE
